latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
19.91039,79.05847,334.11,0.52,0.67,2025-04-10,0707,N20,VIIRS,l,2,306.22,4.14,D,0
20.10168,79.84339,330.34,0.46,0.64,2025-04-10,0707,N20,VIIRS,l,2,302.36,1.88,D,0
20.10073,79.83904,341.94,0.46,0.64,2025-04-10,0707,N20,VIIRS,n,2,304.66,2.71,D,0
20.09979,79.83469,330.11,0.46,0.64,2025-04-10,0707,N20,VIIRS,l,2,304.27,2.71,D,0
20.06218,79.80027,343.19,0.47,0.64,2025-04-10,0707,N20,VIIRS,n,2,304.24,4.27,D,0
19.91099,79.05654,336.38,0.52,0.67,2025-04-10,0707,N20,VIIRS,l,2,306.48,4.8,D,0
20.10161,79.84094,343.46,0.46,0.64,2025-04-10,0707,N20,VIIRS,n,2,303.56,3.09,D,0
20.10064,79.83662,338.03,0.46,0.64,2025-04-10,0707,N20,VIIRS,n,2,304.45,3.09,D,0
20.45808,81.41814,334.55,0.36,0.57,2025-04-10,0707,N20,VIIRS,n,2,304.11,2.37,D,0
20.57206,81.93212,335.24,0.33,0.55,2025-04-10,0707,N20,VIIRS,n,2,304.47,3.18,D,0
20.2548,80.42535,333.65,0.42,0.61,2025-04-10,0707,N20,VIIRS,n,2,302.92,1.76,D,0
20.09432,79.7,334.7,0.47,0.64,2025-04-10,0707,N20,VIIRS,n,2,303.88,3.21,D,0
21.41805,86.22295,333.72,0.53,0.42,2025-04-10,0707,N20,VIIRS,n,2,299.67,3.86,D,0
19.75432,78.18221,332.11,0.6,0.71,2025-04-10,0707,N20,VIIRS,n,2,301.07,1.67,D,0
20.18292,80.04472,331.29,0.45,0.63,2025-04-10,0707,N20,VIIRS,l,2,303.55,1.47,D,0
20.12027,79.67967,334.08,0.47,0.64,2025-04-10,0707,N20,VIIRS,n,2,302.85,1.89,D,0
20.57947,81.76553,338.22,0.34,0.56,2025-04-10,0707,N20,VIIRS,n,2,306.14,1.71,D,0
20.0098,79.12878,333.16,0.52,0.67,2025-04-10,0707,N20,VIIRS,l,2,305.73,2.89,D,0
21.19259,84.81996,337.32,0.43,0.46,2025-04-10,0707,N20,VIIRS,n,2,303.54,1.64,D,0
21.1967,84.819,330.53,0.43,0.46,2025-04-10,0707,N20,VIIRS,l,2,303.62,1.64,D,0
20.91517,83.35202,330.77,0.53,0.5,2025-04-10,0707,N20,VIIRS,l,2,302.28,2.96,D,0
20.91419,83.34705,336.4,0.53,0.5,2025-04-10,0707,N20,VIIRS,n,2,302.36,5.21,D,0
20.77005,82.57257,331.88,0.6,0.53,2025-04-10,0707,N20,VIIRS,l,2,306.34,1.79,D,0
20.24028,80.03485,342.67,0.45,0.63,2025-04-10,0707,N20,VIIRS,n,2,303.38,6.9,D,0
20.23937,80.03067,352.85,0.45,0.63,2025-04-10,0707,N20,VIIRS,n,2,304.76,9.65,D,0
20.18003,79.75797,342.27,0.47,0.64,2025-04-10,0707,N20,VIIRS,n,2,303.61,4.76,D,0
20.1858,79.75664,342.53,0.47,0.64,2025-04-10,0707,N20,VIIRS,n,2,302.85,6.23,D,0
20.18387,79.7478,334.43,0.47,0.64,2025-04-10,0707,N20,VIIRS,n,2,302.89,3.1,D,0
20.24115,80.03101,367,0.45,0.63,2025-04-10,0707,N20,VIIRS,h,2,304.87,11.65,D,0
20.18003,79.75914,333.06,0.47,0.64,2025-04-10,0707,N20,VIIRS,n,2,302.52,4.75,D,0
20.1858,79.75783,331,0.47,0.64,2025-04-10,0707,N20,VIIRS,l,2,302.6,2.93,D,0
20.18481,79.75343,333.14,0.47,0.64,2025-04-10,0707,N20,VIIRS,n,2,302.9,2.93,D,0
20.16681,79.59235,333.78,0.48,0.65,2025-04-10,0707,N20,VIIRS,n,2,302.09,2.39,D,0
20.67657,81.86015,348.16,0.33,0.56,2025-04-10,0707,N20,VIIRS,n,2,308.76,5.27,D,0
20.27556,79.86266,332.15,0.46,0.63,2025-04-10,0707,N20,VIIRS,l,2,304.01,1.29,D,0
21.34362,85.06717,333.55,0.41,0.45,2025-04-10,0707,N20,VIIRS,n,2,303.09,2.09,D,0
20.09296,78.93043,338.79,0.53,0.67,2025-04-10,0707,N20,VIIRS,n,2,306.49,5.54,D,0
20.0059,78.54488,332.47,0.56,0.69,2025-04-10,0707,N20,VIIRS,l,2,303.95,2.66,D,0
20.31269,79.84007,334.05,0.46,0.63,2025-04-10,0707,N20,VIIRS,n,2,303.27,2.17,D,0
20.09316,78.92869,340.77,0.53,0.67,2025-04-10,0707,N20,VIIRS,n,2,306.63,3.54,D,0
20.68192,81.4687,336.37,0.35,0.57,2025-04-10,0707,N20,VIIRS,l,2,308.63,3.18,D,0
20.68122,81.4654,339.56,0.35,0.57,2025-04-10,0707,N20,VIIRS,n,2,309.99,3.79,D,0
20.41892,79.9094,331.13,0.45,0.63,2025-04-10,0707,N20,VIIRS,l,2,304.85,1.3,D,0
20.84009,81.84303,342.21,0.33,0.55,2025-04-10,0707,N20,VIIRS,n,2,309.48,12.51,D,0
20.83944,81.83989,340.35,0.33,0.55,2025-04-10,0707,N20,VIIRS,n,2,310.21,12.09,D,0
20.79262,81.5871,367,0.35,0.56,2025-04-10,0707,N20,VIIRS,h,2,312.74,9.74,D,0
21.5402,85.36016,353.91,0.39,0.44,2025-04-10,0707,N20,VIIRS,n,2,302.96,11.9,D,0
21.53776,85.35907,341.95,0.39,0.44,2025-04-10,0707,N20,VIIRS,n,2,301.95,6.35,D,0
21.54182,85.35873,343.96,0.39,0.44,2025-04-10,0707,N20,VIIRS,n,2,298.79,6.35,D,0
22.03553,88.09357,333.38,0.43,0.38,2025-04-10,0707,N20,VIIRS,l,2,304.37,7.58,D,0
20.83838,81.84017,351.04,0.33,0.55,2025-04-10,0707,N20,VIIRS,n,2,311.36,10.43,D,0
20.78979,81.58816,367,0.35,0.56,2025-04-10,0707,N20,VIIRS,h,2,310.72,8.77,D,0
20.41982,79.90763,330.01,0.45,0.63,2025-04-10,0707,N20,VIIRS,l,2,304.93,2.56,D,0
22.04104,88.08408,338.62,0.43,0.38,2025-04-10,0707,N20,VIIRS,l,2,304.5,8.56,D,0
22.05136,88.12416,337.52,0.42,0.38,2025-04-10,0707,N20,VIIRS,l,2,303.53,5.59,D,2
22.05137,88.10314,336.79,0.43,0.38,2025-04-10,0707,N20,VIIRS,l,2,301.13,5.68,D,2
20.83365,81.66897,334.56,0.34,0.56,2025-04-10,0707,N20,VIIRS,l,2,308.93,2.19,D,0
21.85776,86.76664,349,0.49,0.4,2025-04-10,0707,N20,VIIRS,n,2,301.28,9.83,D,0
20.94128,81.77972,367,0.33,0.56,2025-04-10,0707,N20,VIIRS,h,2,312.18,4.55,D,0
20.94629,81.7785,341.94,0.33,0.56,2025-04-10,0707,N20,VIIRS,n,2,309.26,4.55,D,0
20.94522,81.7783,367,0.33,0.56,2025-04-10,0707,N20,VIIRS,h,2,311.62,7.37,D,0
20.94589,81.78142,339.65,0.33,0.56,2025-04-10,0707,N20,VIIRS,n,2,309.55,4.73,D,0
20.58811,80.11697,330.62,0.43,0.62,2025-04-10,0707,N20,VIIRS,l,2,304.72,1.21,D,0
20.51003,79.68941,333.05,0.46,0.64,2025-04-10,0707,N20,VIIRS,l,2,303.8,2.67,D,0
20.95093,81.68094,340.78,0.34,0.56,2025-04-10,0707,N20,VIIRS,n,2,310.28,4.18,D,0
20.93135,81.51311,340.87,0.35,0.57,2025-04-10,0707,N20,VIIRS,n,2,310.34,4.02,D,0
20.98307,81.7332,342.37,0.34,0.56,2025-04-10,0707,N20,VIIRS,n,2,310.35,3.8,D,0
20.86093,81.15666,333.83,0.37,0.58,2025-04-10,0707,N20,VIIRS,l,2,307.92,2.18,D,0
20.94362,81.52053,337.94,0.35,0.56,2025-04-10,0707,N20,VIIRS,n,2,307.85,2.22,D,0
20.99351,81.70752,351.62,0.34,0.56,2025-04-10,0707,N20,VIIRS,n,2,310.18,3.4,D,0
20.87896,81.1125,340.93,0.37,0.58,2025-04-10,0707,N20,VIIRS,n,2,307.99,3.21,D,0
20.96836,81.51107,367,0.35,0.56,2025-04-10,0707,N20,VIIRS,h,2,312.38,9.09,D,0
20.96768,81.50782,352.25,0.35,0.57,2025-04-10,0707,N20,VIIRS,n,2,311.9,9.09,D,0
20.95466,81.44569,338.13,0.35,0.57,2025-04-10,0707,N20,VIIRS,l,2,310.1,3.41,D,0
20.88418,81.11121,338.3,0.37,0.58,2025-04-10,0707,N20,VIIRS,l,2,308.72,3.21,D,0
20.90784,81.14536,333.24,0.37,0.58,2025-04-10,0707,N20,VIIRS,l,2,306.55,2.78,D,0
20.91914,81.12088,333.22,0.37,0.58,2025-04-10,0707,N20,VIIRS,l,2,306.7,2.32,D,0
20.91622,81.10694,337.77,0.37,0.58,2025-04-10,0707,N20,VIIRS,n,2,307.42,2.25,D,0
22.90275,92.39859,338.49,0.41,0.37,2025-04-10,0707,N20,VIIRS,n,2,303.83,10.88,D,0
22.9022,92.39459,339.37,0.41,0.37,2025-04-10,0707,N20,VIIRS,n,2,296.66,2.93,D,0
20.90721,81.14494,334.36,0.37,0.58,2025-04-10,0707,N20,VIIRS,l,2,306.63,2.51,D,0
20.91837,81.12057,333.36,0.37,0.58,2025-04-10,0707,N20,VIIRS,l,2,307.16,2.43,D,0
20.91535,81.10667,338.45,0.37,0.58,2025-04-10,0707,N20,VIIRS,n,2,307.24,2.45,D,0
21.00538,81.47398,333.21,0.35,0.57,2025-04-10,0707,N20,VIIRS,l,2,307.9,2.17,D,0
21.76388,85.22321,341.55,0.39,0.44,2025-04-10,0707,N20,VIIRS,n,2,300.48,4.75,D,0
21.00069,81.42699,334.19,0.35,0.57,2025-04-10,0707,N20,VIIRS,l,2,307.79,3.23,D,0
20.73969,80.2291,335.72,0.42,0.61,2025-04-10,0707,N20,VIIRS,n,2,302.83,1.76,D,0
22.93356,92.36919,342.35,0.41,0.37,2025-04-10,0707,N20,VIIRS,n,2,302.83,4.63,D,0
20.74696,80.2356,336.48,0.42,0.61,2025-04-10,0707,N20,VIIRS,n,2,303.37,3.3,D,0
20.36403,78.49261,332.62,0.56,0.69,2025-04-10,0707,N20,VIIRS,l,2,306.59,1.93,D,0
21.5199,83.86314,335.2,0.48,0.48,2025-04-10,0707,N20,VIIRS,n,2,302.59,4.07,D,0
20.39384,78.59328,335.99,0.55,0.68,2025-04-10,0707,N20,VIIRS,l,2,307.42,1.77,D,0
20.71456,79.95653,334.27,0.44,0.62,2025-04-10,0707,N20,VIIRS,n,2,302.99,4.97,D,0
20.13386,77.33867,332.15,0.67,0.74,2025-04-10,0707,N20,VIIRS,l,2,303.63,3.21,D,0
20.62879,79.46202,347.86,0.48,0.64,2025-04-10,0707,N20,VIIRS,n,2,304.34,4.75,D,0
20.6278,79.45756,340.1,0.48,0.65,2025-04-10,0707,N20,VIIRS,n,2,304.43,4.03,D,0
20.63459,79.4606,344.06,0.48,0.64,2025-04-10,0707,N20,VIIRS,n,2,304.6,4.75,D,0
20.6336,79.45615,335.15,0.48,0.65,2025-04-10,0707,N20,VIIRS,l,2,306.18,4.03,D,0
20.63261,79.4517,333.69,0.48,0.65,2025-04-10,0707,N20,VIIRS,l,2,306.03,4.03,D,0
20.54702,79.06935,337.93,0.51,0.66,2025-04-10,0707,N20,VIIRS,n,2,307.7,4.62,D,0
22.34751,88.23151,332.58,0.42,0.38,2025-04-10,0707,N20,VIIRS,n,2,299.46,2.76,D,0
22.98354,92.37756,341.34,0.41,0.37,2025-04-10,0707,N20,VIIRS,n,2,302.19,4.95,D,0
21.00721,81.04772,336.03,0.37,0.58,2025-04-10,0707,N20,VIIRS,l,2,308.91,1.74,D,0
20.71836,79.67512,348.77,0.46,0.64,2025-04-10,0707,N20,VIIRS,n,2,306.08,6,D,0
21.7091,84.52579,334.9,0.43,0.46,2025-04-10,0707,N20,VIIRS,n,2,301.33,4.88,D,0
23.00398,92.3988,337.09,0.41,0.37,2025-04-10,0707,N20,VIIRS,n,2,294.23,4.81,D,0
21.71038,84.52683,333.64,0.43,0.46,2025-04-10,0707,N20,VIIRS,n,2,300.38,2.68,D,0
20.55014,79.07187,334.15,0.51,0.66,2025-04-10,0707,N20,VIIRS,l,2,307.46,7.73,D,0
21.70041,84.36369,330.32,0.44,0.46,2025-04-10,0707,N20,VIIRS,n,2,297.48,3.39,D,0
20.71956,79.67723,340.91,0.46,0.64,2025-04-10,0707,N20,VIIRS,n,2,304.48,3.73,D,0
20.71859,79.67295,338.87,0.46,0.64,2025-04-10,0707,N20,VIIRS,n,2,305.41,3.73,D,0
21.1448,81.53937,334.27,0.34,0.56,2025-04-10,0707,N20,VIIRS,l,2,307.49,2.19,D,0
20.88102,80.2157,330.25,0.42,0.61,2025-04-10,0707,N20,VIIRS,l,2,304.04,3.72,D,0
21.6775,84.04068,336.53,0.46,0.47,2025-04-10,0707,N20,VIIRS,n,2,303.51,4.74,D,2
20.11793,76.84602,341.86,0.72,0.76,2025-04-10,0707,N20,VIIRS,n,2,305.16,5.37,D,0
21.10124,81.10531,344.91,0.37,0.58,2025-04-10,0707,N20,VIIRS,n,2,306.2,3.71,D,0
21.10051,81.10187,344.34,0.37,0.58,2025-04-10,0707,N20,VIIRS,n,2,308.22,3.71,D,0
21.72922,84.17049,330.82,0.46,0.47,2025-04-10,0707,N20,VIIRS,l,2,301.53,3.25,D,0
20.33197,77.59992,333.27,0.64,0.72,2025-04-10,0707,N20,VIIRS,l,2,304.12,2.56,D,0
21.78183,84.35456,337.52,0.44,0.46,2025-04-10,0707,N20,VIIRS,n,2,300.46,4.17,D,0
20.80039,79.55154,340.46,0.47,0.64,2025-04-10,0707,N20,VIIRS,n,2,303.62,3.4,D,0
23.0134,91.61628,347.93,0.4,0.37,2025-04-10,0707,N20,VIIRS,n,2,304.16,6.89,D,0
21.78163,84.35449,334.89,0.44,0.46,2025-04-10,0707,N20,VIIRS,n,2,300.36,2.96,D,0
20.51412,78.39735,334.89,0.56,0.69,2025-04-10,0707,N20,VIIRS,n,2,303.97,1.32,D,0
21.81077,84.39175,342.41,0.44,0.46,2025-04-10,0707,N20,VIIRS,n,2,297.7,8.97,D,0
21.19843,81.40438,336.1,0.35,0.57,2025-04-10,0707,N20,VIIRS,n,2,304.68,1.29,D,0
21.19773,81.40112,333.63,0.35,0.57,2025-04-10,0707,N20,VIIRS,l,2,305.87,1.29,D,0
20.33117,77.60154,338.05,0.64,0.72,2025-04-10,0707,N20,VIIRS,n,2,303.75,2.79,D,0
21.23879,81.56767,331.04,0.34,0.56,2025-04-10,0707,N20,VIIRS,l,2,305.34,2.34,D,0
21.24383,81.56647,330.2,0.34,0.56,2025-04-10,0707,N20,VIIRS,l,2,305.07,2.34,D,0
20.79993,79.55067,339.84,0.47,0.64,2025-04-10,0707,N20,VIIRS,n,2,304.33,3.94,D,0
20.62425,78.73016,333.16,0.53,0.67,2025-04-10,0707,N20,VIIRS,l,2,307.13,2.44,D,0
20.3605,77.5806,345.71,0.64,0.72,2025-04-10,0707,N20,VIIRS,n,2,306.19,6.66,D,0
22.37668,87.28216,332.49,0.45,0.39,2025-04-10,0707,N20,VIIRS,l,2,299.59,7.33,D,2
22.37593,87.2778,339.04,0.45,0.39,2025-04-10,0707,N20,VIIRS,n,2,302.92,6.69,D,2
22.30326,86.81709,336.35,0.48,0.4,2025-04-10,0707,N20,VIIRS,n,2,302.74,4.99,D,0
21.75788,83.84618,338.54,0.48,0.48,2025-04-10,0707,N20,VIIRS,n,2,303.36,5.16,D,2
22.33544,86.82947,334.25,0.48,0.4,2025-04-10,0707,N20,VIIRS,n,2,300.93,4.54,D,0
23.10863,91.58851,341.22,0.4,0.37,2025-04-10,0707,N20,VIIRS,n,2,295.91,17.11,D,0
23.10808,91.58466,330.95,0.39,0.37,2025-04-10,0707,N20,VIIRS,n,2,297.04,6.79,D,0
21.86359,84.0792,332.87,0.46,0.47,2025-04-10,0707,N20,VIIRS,n,2,302.63,2.09,D,0
22.62041,88.15964,331.93,0.42,0.38,2025-04-10,0707,N20,VIIRS,n,2,298.98,2.4,D,0
21.23706,80.95023,336.72,0.37,0.58,2025-04-10,0707,N20,VIIRS,l,2,308.67,4.17,D,0
23.18329,91.73405,344.69,0.4,0.37,2025-04-10,0707,N20,VIIRS,n,2,296.93,8.46,D,0
23.15628,91.54552,341.3,0.39,0.37,2025-04-10,0707,N20,VIIRS,n,2,297.83,4.81,D,0
21.87028,83.93073,340.06,0.47,0.48,2025-04-10,0707,N20,VIIRS,n,2,302.51,7,D,0
21.86941,83.92631,332.02,0.47,0.48,2025-04-10,0707,N20,VIIRS,n,2,301.65,2.31,D,0
20.85499,79.12234,341.83,0.5,0.66,2025-04-10,0707,N20,VIIRS,n,2,304.72,2.98,D,0
21.87372,83.92534,330.1,0.47,0.48,2025-04-10,0707,N20,VIIRS,l,2,301.75,2.31,D,0
22.51159,87.3465,345.81,0.45,0.39,2025-04-10,0707,N20,VIIRS,n,2,304.08,7.92,D,0
21.98522,84.29805,331.78,0.44,0.46,2025-04-10,0707,N20,VIIRS,n,2,298.46,2.19,D,0
21.98862,84.29292,330.49,0.44,0.46,2025-04-10,0707,N20,VIIRS,n,2,300.4,2.19,D,0
21.98858,84.29379,331.83,0.44,0.46,2025-04-10,0707,N20,VIIRS,n,2,300.46,5.42,D,0
21.48509,81.77026,332.93,0.33,0.55,2025-04-10,0707,N20,VIIRS,l,2,307.35,2.35,D,0
22.00134,84.24705,334.63,0.45,0.47,2025-04-10,0707,N20,VIIRS,n,2,300.55,1.36,D,0
21.5277,81.89754,332.85,0.32,0.55,2025-04-10,0707,N20,VIIRS,l,2,307.14,3.06,D,0
22.37766,86.07228,332.93,0.52,0.41,2025-04-10,0707,N20,VIIRS,l,2,303.66,2.97,D,0
21.1543,79.99715,345.84,0.43,0.62,2025-04-10,0707,N20,VIIRS,n,2,306.12,5.97,D,0
21.64219,82.20148,349.59,0.61,0.53,2025-04-10,0707,N20,VIIRS,n,2,311.92,20.59,D,0
22.28223,85.41747,334.26,0.56,0.43,2025-04-10,0707,N20,VIIRS,n,2,300.68,3.72,D,0
21.6925,82.37358,334.98,0.59,0.53,2025-04-10,0707,N20,VIIRS,l,2,309.15,6.18,D,0
21.69136,82.36798,340.4,0.59,0.53,2025-04-10,0707,N20,VIIRS,n,2,308.59,7.37,D,0
21.69726,82.37244,332.67,0.59,0.53,2025-04-10,0707,N20,VIIRS,l,2,307.24,2.96,D,0
22.63656,87.37607,331.49,0.45,0.39,2025-04-10,0707,N20,VIIRS,l,2,300.89,7.53,D,0
22.31936,85.46548,343.89,0.56,0.43,2025-04-10,0707,N20,VIIRS,n,2,302.57,10.43,D,0
22.21094,84.87442,331.19,0.41,0.45,2025-04-10,0707,N20,VIIRS,l,2,303.81,3.55,D,2
21.9212,83.35121,341.13,0.51,0.49,2025-04-10,0707,N20,VIIRS,n,2,306.15,3.55,D,2
23.42458,92.33209,333.54,0.41,0.37,2025-04-10,0707,N20,VIIRS,n,2,302.77,3.08,D,0
22.31918,85.46366,343.72,0.56,0.43,2025-04-10,0707,N20,VIIRS,n,2,302.25,10.57,D,0
22.21047,84.87115,334.59,0.41,0.45,2025-04-10,0707,N20,VIIRS,n,2,302.74,3.73,D,2
21.91954,83.35435,331.05,0.51,0.49,2025-04-10,0707,N20,VIIRS,l,2,304.14,4.36,D,2
21.91857,83.34956,334.19,0.51,0.49,2025-04-10,0707,N20,VIIRS,l,2,306.22,6.24,D,2
21.09947,79.34628,333.23,0.47,0.64,2025-04-10,0707,N20,VIIRS,l,2,305.86,2.22,D,0
21.0705,79.19214,345.05,0.49,0.65,2025-04-10,0707,N20,VIIRS,n,2,307.54,4.27,D,0
22.04194,83.73692,335.18,0.48,0.48,2025-04-10,0707,N20,VIIRS,l,2,305.91,3.81,D,2
21.09582,79.27637,330.73,0.48,0.65,2025-04-10,0707,N20,VIIRS,l,2,304.7,0.91,D,0
21.09999,79.21341,336.58,0.48,0.65,2025-04-10,0707,N20,VIIRS,l,2,307.17,2.48,D,0
21.21539,79.64668,331.91,0.45,0.63,2025-04-10,0707,N20,VIIRS,l,2,304.25,1.82,D,0
21.42427,80.52155,334.55,0.39,0.6,2025-04-10,0707,N20,VIIRS,n,2,302.7,2.69,D,0
21.42963,80.52022,367,0.39,0.6,2025-04-10,0707,N20,VIIRS,h,2,306.56,8.1,D,0
21.16742,79.26765,340.95,0.48,0.65,2025-04-10,0707,N20,VIIRS,n,2,307.35,4.03,D,0
22.04456,83.44685,344.81,0.5,0.49,2025-04-10,0707,N20,VIIRS,n,2,302.26,5.74,D,0
21.1742,79.27064,343.01,0.48,0.65,2025-04-10,0707,N20,VIIRS,n,2,307.74,4.03,D,0
22.03562,83.35339,334.57,0.51,0.49,2025-04-10,0707,N20,VIIRS,l,2,305.61,3.71,D,2
22.49241,85.75257,333.27,0.54,0.42,2025-04-10,0707,N20,VIIRS,l,2,303.37,3.62,D,0
23.46175,91.74383,332.32,0.4,0.37,2025-04-10,0707,N20,VIIRS,n,2,298.41,3.45,D,0
22.49009,85.7505,331.37,0.54,0.42,2025-04-10,0707,N20,VIIRS,l,2,303.01,2.27,D,0
22.04246,83.44427,341.47,0.5,0.49,2025-04-10,0707,N20,VIIRS,n,2,303.78,4.95,D,0
21.42595,80.52073,367,0.39,0.6,2025-04-10,0707,N20,VIIRS,h,2,306.78,8.74,D,0
23.49929,91.93779,332.59,0.4,0.37,2025-04-10,0707,N20,VIIRS,l,2,303.37,2.35,D,0
22.0373,83.35007,332.51,0.5,0.49,2025-04-10,0707,N20,VIIRS,l,2,304.22,3.47,D,2
21.32541,79.99468,336.03,0.43,0.62,2025-04-10,0707,N20,VIIRS,l,2,306.69,2.6,D,0
22.81404,87.41398,347.19,0.44,0.39,2025-04-10,0707,N20,VIIRS,l,2,300.94,7.72,D,0
22.0048,83.09686,333.31,0.52,0.5,2025-04-10,0707,N20,VIIRS,l,2,305.19,2.44,D,0
22.10517,83.52739,333.12,0.49,0.49,2025-04-10,0707,N20,VIIRS,l,2,305.19,3.61,D,2
21.65631,81.32534,338.17,0.35,0.56,2025-04-10,0707,N20,VIIRS,n,2,309.24,3.87,D,0
21.66139,81.32413,367,0.35,0.56,2025-04-10,0707,N20,VIIRS,h,2,308.84,3.87,D,0
21.21505,79.29459,332.29,0.48,0.64,2025-04-10,0707,N20,VIIRS,l,2,306.05,1.51,D,0
22.57218,85.89661,339.62,0.53,0.42,2025-04-10,0707,N20,VIIRS,n,2,304.82,6.08,D,0
21.26663,79.36111,337.22,0.47,0.64,2025-04-10,0707,N20,VIIRS,n,2,304.31,5.63,D,0
21.26564,79.35673,352.98,0.47,0.64,2025-04-10,0707,N20,VIIRS,n,2,306.43,5.63,D,0
21.29571,79.43706,367,0.46,0.64,2025-04-10,0707,N20,VIIRS,h,2,306.32,11.8,D,0
21.29474,79.4327,356.2,0.46,0.64,2025-04-10,0707,N20,VIIRS,n,2,308.68,11.8,D,0
21.30241,79.43999,344.43,0.46,0.64,2025-04-10,0707,N20,VIIRS,n,2,306.3,6.02,D,0
21.30144,79.43563,342.55,0.46,0.64,2025-04-10,0707,N20,VIIRS,n,2,306.9,6.46,D,0
21.30047,79.43125,348.11,0.46,0.64,2025-04-10,0707,N20,VIIRS,n,2,307.66,6.46,D,0
21.28289,79.35227,347.26,0.47,0.64,2025-04-10,0707,N20,VIIRS,n,2,306.38,8.96,D,0
21.28191,79.34785,341.47,0.47,0.64,2025-04-10,0707,N20,VIIRS,n,2,305.89,4.84,D,0
21.27602,79.32146,347.66,0.47,0.64,2025-04-10,0707,N20,VIIRS,n,2,306.54,4.2,D,0
21.27503,79.31702,337.15,0.47,0.64,2025-04-10,0707,N20,VIIRS,n,2,306.58,4.2,D,0
20.84991,77.4616,332.14,0.63,0.72,2025-04-10,0707,N20,VIIRS,l,2,305.53,1.39,D,0
21.13918,78.68539,334.26,0.52,0.67,2025-04-10,0707,N20,VIIRS,l,2,305.47,2.1,D,0
21.28459,79.30521,339.22,0.47,0.64,2025-04-10,0707,N20,VIIRS,n,2,307.63,3.46,D,0
21.29605,79.4367,367,0.46,0.64,2025-04-10,0707,N20,VIIRS,h,2,306.08,13.17,D,0
21.29504,79.43235,355.17,0.46,0.64,2025-04-10,0707,N20,VIIRS,n,2,308.66,13.17,D,0
21.30277,79.43964,341.99,0.46,0.64,2025-04-10,0707,N20,VIIRS,n,2,306.02,5.4,D,0
21.30177,79.43529,342.07,0.46,0.64,2025-04-10,0707,N20,VIIRS,n,2,306.47,6.47,D,0
21.30078,79.43092,349.24,0.46,0.64,2025-04-10,0707,N20,VIIRS,n,2,307.62,6.47,D,0
21.28268,79.35217,347.42,0.47,0.64,2025-04-10,0707,N20,VIIRS,n,2,306.41,7.82,D,0
21.28167,79.34777,341.97,0.47,0.64,2025-04-10,0707,N20,VIIRS,n,2,305.64,5.15,D,0
21.27561,79.32146,346.53,0.47,0.64,2025-04-10,0707,N20,VIIRS,n,2,306.47,3.96,D,0
21.27459,79.31702,340.21,0.47,0.64,2025-04-10,0707,N20,VIIRS,n,2,306.76,3.96,D,0
22.29813,84.08607,332.49,0.45,0.47,2025-04-10,0707,N20,VIIRS,n,2,301.57,2.98,D,0
21.14057,78.68571,331.78,0.52,0.67,2025-04-10,0707,N20,VIIRS,l,2,304.49,1.63,D,0
23.68493,92.31954,336.42,0.42,0.37,2025-04-10,0707,N20,VIIRS,n,2,301.52,7.55,D,0
21.77192,81.32911,337.45,0.34,0.56,2025-04-10,0707,N20,VIIRS,l,2,310.65,2.85,D,0
23.66076,92.01986,330.48,0.41,0.37,2025-04-10,0707,N20,VIIRS,n,2,284.52,15.19,D,0
21.77147,81.30196,343.99,0.34,0.56,2025-04-10,0707,N20,VIIRS,n,2,312.2,5.34,D,0
23.66415,92.01931,350.29,0.41,0.37,2025-04-10,0707,N20,VIIRS,n,2,294.67,15.19,D,0
23.66359,92.01534,333.26,0.41,0.37,2025-04-10,0707,N20,VIIRS,n,2,287.79,15.19,D,0
21.35886,79.39331,350.13,0.47,0.64,2025-04-10,0707,N20,VIIRS,n,2,306.97,6.52,D,0
21.39367,79.4945,331.34,0.46,0.63,2025-04-10,0707,N20,VIIRS,l,2,305.15,2.08,D,0
21.84547,81.55207,337.39,0.33,0.55,2025-04-10,0707,N20,VIIRS,n,2,304.49,6.97,D,0
21.8588,81.4397,336.01,0.34,0.56,2025-04-10,0707,N20,VIIRS,l,2,308.72,1.32,D,0
22.79028,86.20087,337.88,0.5,0.41,2025-04-10,0707,N20,VIIRS,n,2,302.98,5.42,D,2
22.78733,86.19869,338.91,0.5,0.41,2025-04-10,0707,N20,VIIRS,n,2,303.3,6.25,D,2
22.7965,86.20675,337.88,0.5,0.41,2025-04-10,0707,N20,VIIRS,n,2,303.14,5.44,D,2
21.86334,81.44404,342.7,0.34,0.56,2025-04-10,0707,N20,VIIRS,n,2,309.78,3.5,D,0
21.86266,81.44088,343.54,0.34,0.56,2025-04-10,0707,N20,VIIRS,n,2,311.36,4.97,D,0
23.72694,91.89222,338.39,0.4,0.37,2025-04-10,0707,N20,VIIRS,n,2,272.93,59.44,D,0
21.88678,81.45496,338.46,0.34,0.56,2025-04-10,0707,N20,VIIRS,l,2,311.1,4.08,D,0
21.85391,81.30151,339.34,0.34,0.56,2025-04-10,0707,N20,VIIRS,l,2,311.37,3.55,D,0
23.90782,93.09113,335.44,0.44,0.39,2025-04-10,0707,N20,VIIRS,n,2,294.69,5.85,D,0
21.2292,78.37901,341.37,0.54,0.68,2025-04-10,0707,N20,VIIRS,n,2,304.03,2.75,D,0
21.88455,81.27028,335.99,0.34,0.56,2025-04-10,0707,N20,VIIRS,l,2,310.48,1.63,D,0
