latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
59.37378,-111.87129,316.72,0.53,0.42,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.74,4.45,N
59.37505,-111.84216,313.67,0.53,0.42,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.31,2.13,N
59.37589,-111.85141,323.33,0.53,0.42,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.85,3.04,N
59.37673,-111.86066,311.62,0.53,0.42,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.29,3.04,N
59.37758,-111.86991,344.36,0.53,0.42,2025-07-31,917,N20,VIIRS,n,2.0NRT,293.16,4.45,N
59.37843,-111.8792,306.96,0.53,0.42,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.6,4.45,N
59.37969,-111.85004,313.77,0.53,0.42,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.64,2.11,N
59.38054,-111.85928,312.45,0.53,0.42,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.77,2.11,N
59.38139,-111.86855,339.31,0.53,0.42,2025-07-31,917,N20,VIIRS,n,2.0NRT,292.28,4.28,N
59.38224,-111.87784,328.23,0.53,0.42,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.71,4.28,N
59.38309,-111.88711,309.13,0.53,0.42,2025-07-31,917,N20,VIIRS,n,2.0NRT,283.56,2.69,N
59.3852,-111.86719,307.25,0.53,0.42,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.37,4.28,N
59.38605,-111.87647,315.29,0.53,0.42,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.75,4.28,N
59.3869,-111.88574,327.61,0.53,0.42,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.02,2.69,N
59.38902,-111.86582,298.62,0.53,0.42,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.65,1.41,N
59.38986,-111.87511,301.41,0.53,0.42,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.88,1.41,N
59.39071,-111.88437,342.73,0.53,0.42,2025-07-31,917,N20,VIIRS,n,2.0NRT,289.42,6.87,N
59.39453,-111.883,324.46,0.53,0.42,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.67,6.87,N
59.39537,-111.89227,303.32,0.53,0.42,2025-07-31,917,N20,VIIRS,n,2.0NRT,284.94,6.87,N
59.39833,-111.88164,312.17,0.53,0.42,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.71,1.94,N
59.39919,-111.89091,302.4,0.53,0.42,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.83,1.94,N
59.40214,-111.88026,314.76,0.53,0.42,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.53,1.94,N
59.403,-111.88954,313.04,0.53,0.42,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.06,1.94,N
59.40596,-111.87891,306.47,0.53,0.42,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.57,4.25,N
59.40681,-111.88818,333.24,0.53,0.42,2025-07-31,917,N20,VIIRS,n,2.0NRT,289.64,4.25,N
59.40767,-111.89748,320.81,0.53,0.42,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.08,4.23,N
59.77013,-121.91998,315.19,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.97,1.55,N
59.77021,-121.91329,299.04,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.5,1.23,N
59.77032,-121.92021,314.54,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.88,1.23,N
59.77547,-121.90576,297.18,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,284.61,1.35,N
59.77555,-121.91274,299.99,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,284.98,1.35,N
59.7756,-121.90604,306.53,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.25,1.62,N
59.77563,-121.91975,297.13,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.16,1.55,N
59.7757,-121.91302,298.4,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,284.83,1.2,N
59.77581,-121.92002,296.01,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.0,1.2,N
59.78088,-121.89844,303.49,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.09,1.56,N
59.78096,-121.90545,327.05,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.63,2.98,N
59.78098,-121.89873,308.18,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.45,1.62,N
59.78109,-121.90576,322.94,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.16,1.62,N
59.79627,-121.81294,312.15,0.38,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.54,2.05,N
59.80165,-121.80569,305.35,0.38,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.23,1.17,N
59.80175,-121.81267,303.31,0.38,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.94,1.17,N
59.97974,-122.02618,300.28,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,273.3,1.56,N
59.98038,-122.02268,303.67,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,275.61,1.24,N
59.98488,-121.98985,299.04,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,280.95,1.03,N
59.98503,-122.00421,301.15,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,278.93,2.1,N
59.9851,-122.01141,300.23,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,276.42,1.82,N
59.98549,-121.99363,299.34,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,279.95,1.17,N
59.9856,-122.00079,296.04,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,277.96,1.35,N
59.9857,-122.00797,300.25,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,277.03,1.35,N
59.9904,-121.98946,296.02,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,279.39,1.44,N
59.99062,-122.01098,297.72,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,280.54,1.38,N
59.99071,-122.01816,295.6,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,279.64,1.38,N
59.99091,-121.9861,298.65,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,279.69,1.17,N
59.99599,-121.99622,299.67,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,280.73,1.42,N
59.99607,-122.00341,301.1,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,280.54,1.42,N
59.99623,-122.01774,305.41,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,283.45,1.38,N
59.99631,-122.02493,302.32,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,280.98,2.79,N
60.00051,-121.90997,300.49,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,276.99,1.57,N
60.0006,-121.91708,296.04,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,278.82,1.57,N
60.00069,-121.92425,300.22,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,280.6,1.43,N
60.00135,-121.9815,304.06,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,283.48,1.46,N
60.00143,-121.98864,304.6,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,282.41,1.46,N
60.00159,-122.00298,298.99,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,283.12,2.14,N
60.00175,-122.0173,302.75,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,283.4,2.09,N
60.00183,-122.0245,301.29,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,280.69,2.82,N
60.00602,-121.9096,316.43,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,279.92,1.57,N
60.00611,-121.9167,313.17,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,280.16,1.57,N
60.00619,-121.92387,298.0,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,280.54,1.43,N
60.00644,-121.94525,303.33,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,281.86,2.09,N
60.00662,-121.9595,312.37,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,284.74,2.98,N
60.0067,-121.96661,299.72,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,282.94,1.98,N
60.00678,-121.97371,304.33,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,283.44,1.98,N
60.00687,-121.98079,308.32,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,284.98,1.46,N
60.00695,-121.98788,307.13,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.59,1.46,N
60.00702,-121.99493,306.2,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.13,2.14,N
60.00718,-122.00901,299.81,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,282.38,2.09,N
60.0117,-121.92355,301.36,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,280.02,2.6,N
60.01187,-121.93771,300.89,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,282.1,1.64,N
60.01196,-121.94476,319.51,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,283.79,1.64,N
60.01204,-121.9518,319.89,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,284.84,2.41,N
60.01212,-121.95883,316.17,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,284.91,2.41,N
60.0122,-121.96587,312.46,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,283.57,1.54,N
60.01229,-121.97289,306.46,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,282.66,1.54,N
60.01237,-121.97988,312.7,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,283.15,2.11,N
60.01245,-121.98685,309.38,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,283.6,2.11,N
60.01254,-121.99377,298.7,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,283.62,2.05,N
60.01269,-122.00755,298.89,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,281.24,1.22,N
60.01738,-121.93733,295.28,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,280.56,1.64,N
60.01747,-121.94437,299.88,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,280.29,1.64,N
60.01755,-121.95138,316.1,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,284.1,2.41,N
60.01764,-121.95838,302.24,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,282.49,2.41,N
60.01772,-121.96539,301.42,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,282.0,1.54,N
60.0178,-121.97237,297.4,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,281.1,1.54,N
60.12707,-121.94087,303.38,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,275.63,0.99,N
60.12716,-121.94807,300.94,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,270.15,0.99,N
60.13267,-121.94773,297.35,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,276.9,0.99,N
60.17165,-121.974,302.24,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,261.29,2.18,N
60.17175,-121.98158,306.92,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,263.57,1.43,N
60.17184,-121.98875,306.56,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,263.53,1.43,N
60.17194,-121.99595,295.04,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,261.5,0.91,N
60.17665,-121.98087,299.97,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,259.83,1.05,N
60.17726,-121.98069,295.91,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,260.39,1.43,N
60.26942,-121.89332,303.48,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,268.27,1.78,N
60.27686,-122.03934,299.65,0.39,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,268.65,0.93,N
60.27969,-121.87229,295.74,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,265.39,0.61,N
60.28011,-121.87044,297.42,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,267.33,1.06,N
60.28126,-122.0339,297.05,0.39,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,271.93,0.94,N
60.28132,-122.04118,308.12,0.39,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,270.31,0.94,N
60.2823,-122.03178,297.82,0.39,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,272.28,1.48,N
60.28239,-122.03906,296.66,0.39,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,270.54,0.93,N
60.28601,-121.9527,295.46,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,271.73,0.5,N
60.28675,-121.95071,296.58,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,271.27,1.12,N
60.29211,-122.01111,305.65,0.39,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,275.38,1.62,N
60.29306,-122.00906,305.15,0.39,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,275.6,1.39,N
60.29316,-122.01637,295.59,0.39,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,274.92,1.39,N
60.29336,-122.03103,299.52,0.39,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,274.86,2.53,N
60.29612,-121.86343,295.61,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,273.47,1.2,N
60.29673,-121.92152,308.91,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,279.26,2.21,N
60.29681,-121.92897,309.11,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,276.95,2.89,N
60.29735,-121.91957,305.09,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,278.45,1.92,N
60.29745,-121.92705,313.91,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,277.39,1.92,N
60.29757,-122.00334,300.91,0.39,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,276.31,1.62,N
60.29764,-122.01067,313.59,0.39,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,277.37,1.62,N
60.29771,-122.01801,315.98,0.39,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,277.59,2.68,N
60.29778,-122.02536,306.29,0.39,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,275.55,2.68,N
60.2985,-122.00132,297.02,0.39,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,275.47,2.12,N
60.29859,-122.00867,313.45,0.39,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,276.86,2.23,N
60.29869,-122.01599,311.51,0.39,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,276.24,2.23,N
60.29879,-122.02332,308.17,0.39,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,275.59,2.28,N
60.3012,-121.8273,305.25,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,277.12,2.2,N
60.30129,-121.8344,321.5,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,279.27,2.2,N
60.30138,-121.84153,320.59,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,278.02,2.07,N
60.30145,-121.84866,314.7,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,278.62,2.07,N
60.30146,-121.82558,302.95,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,276.58,2.46,N
60.30153,-121.8558,300.65,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,274.82,2.83,N
60.30157,-121.83268,321.16,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,280.87,3.66,N
60.30169,-121.8398,322.81,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,280.01,3.66,N
60.30179,-121.84692,315.43,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,278.91,2.48,N
60.3019,-121.85406,302.91,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,275.18,2.48,N
60.30201,-121.86116,295.1,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,272.86,1.49,N
60.30629,-121.79182,296.78,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,265.31,0.75,N
60.30637,-121.79871,302.26,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,267.46,1.4,N
60.30646,-121.80565,302.94,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,271.55,1.4,N
60.30653,-121.8126,299.4,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,269.6,1.82,N
60.30661,-121.81963,301.88,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,267.39,1.82,N
60.3067,-121.82672,306.54,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,271.03,2.2,N
60.30679,-121.83385,317.29,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,273.17,2.2,N
60.30687,-121.84099,310.94,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,269.38,2.07,N
60.30695,-121.84813,296.05,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,272.28,2.07,N
60.31186,-121.79805,299.89,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,263.28,1.6,N
60.31211,-121.81906,305.25,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,268.74,2.29,N
60.31219,-121.82615,306.69,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,266.86,1.85,N
60.31228,-121.8333,310.21,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,267.86,1.85,N
60.31236,-121.84045,307.58,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,269.28,1.27,N
60.31245,-121.84761,306.99,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,269.33,1.27,N
60.31253,-121.85473,305.02,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,273.22,1.75,N
60.31261,-121.86183,314.29,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,277.0,1.75,N
60.31269,-121.86895,308.85,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,275.69,1.31,N
60.31277,-121.87608,301.95,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,274.35,1.31,N
60.31786,-121.83992,295.49,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,267.1,1.27,N
60.31867,-122.5382,297.05,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,271.48,1.13,N
60.31872,-122.54553,302.79,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,270.2,1.13,N
60.31923,-122.62959,310.92,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,271.96,1.74,N
60.31927,-122.63776,301.39,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,274.66,1.74,N
60.31931,-122.6459,303.54,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,271.27,1.86,N
60.3241,-122.50836,300.44,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,276.58,1.72,N
60.32415,-122.51577,309.19,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,278.11,1.72,N
60.3242,-122.52312,308.93,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,276.42,2.17,N
60.32425,-122.53044,306.92,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,275.24,2.17,N
60.32431,-122.53776,314.78,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,274.02,1.13,N
60.32435,-122.54504,299.45,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,272.13,1.13,N
60.32449,-122.56725,300.53,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,264.58,0.48,N
60.32454,-122.57475,295.93,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,264.12,0.48,N
60.32972,-122.50802,299.91,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,278.48,2.12,N
60.32978,-122.5154,317.84,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,279.87,2.12,N
60.32983,-122.52276,321.03,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,279.03,2.98,N
60.32988,-122.53007,322.33,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,278.05,2.98,N
60.32993,-122.53734,322.07,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,277.29,2.68,N
60.32998,-122.54462,314.77,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,275.84,2.68,N
60.33003,-122.55194,311.07,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,278.09,2.92,N
60.33013,-122.56687,303.08,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,274.55,0.96,N
60.33018,-122.57442,306.65,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,269.1,0.96,N
60.33048,-121.97867,300.3,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,279.11,1.57,N
60.33057,-121.98614,301.43,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,278.64,1.41,N
60.33539,-121.92504,299.18,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,273.68,1.24,N
60.3354,-122.51511,306.26,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,279.12,2.12,N
60.33545,-122.52245,317.46,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,281.2,2.98,N
60.33547,-121.93263,297.9,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,273.91,1.24,N
60.33551,-122.52975,319.03,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,278.79,2.98,N
60.33556,-122.53703,307.3,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,276.25,2.68,N
60.33557,-121.94028,308.65,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,278.45,2.04,N
60.33566,-121.94794,309.17,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,274.07,2.04,N
60.33575,-121.9556,295.67,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,273.47,1.09,N
60.33583,-121.96322,295.14,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,276.06,1.09,N
60.33592,-121.9708,298.28,0.39,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,277.6,1.44,N
60.34086,-122.49263,295.72,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,277.2,1.44,N
60.34091,-122.50003,302.92,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,276.82,1.44,N
60.34097,-122.50745,317.45,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,280.61,2.3,N
60.34103,-122.51485,320.31,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,282.5,2.3,N
60.34108,-122.5222,298.38,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,278.95,2.09,N
60.34659,-122.5072,309.65,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,279.35,2.3,N
60.35216,-122.49953,296.41,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,273.47,1.19,N
60.35772,-122.49177,311.39,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,279.07,1.19,N
60.35778,-122.49928,307.21,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,275.95,1.19,N
60.36288,-122.43651,302.31,0.41,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,280.94,2.8,N
60.36295,-122.44421,319.78,0.41,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,282.84,3.15,N
60.36301,-122.45206,298.65,0.41,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,278.49,3.15,N
60.36334,-122.49139,311.52,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,275.54,1.17,N
60.3634,-122.49898,303.89,0.41,0.61,2025-07-31,917,N20,VIIRS,n,2.0NRT,276.25,1.17,N
60.36835,-122.42094,300.08,0.41,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,278.22,1.96,N
60.36842,-122.42854,310.63,0.41,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,279.51,2.8,N
60.36849,-122.43616,314.86,0.41,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,282.13,2.8,N
60.36855,-122.44382,342.29,0.41,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.36,3.15,N
60.36862,-122.45158,307.68,0.41,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,278.82,3.15,N
60.37382,-122.40547,297.72,0.41,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,276.04,1.6,N
60.3741,-122.43583,299.2,0.41,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,277.51,2.21,N
60.37416,-122.44347,301.75,0.41,0.6,2025-07-31,917,N20,VIIRS,n,2.0NRT,277.12,2.1,N
60.38541,-121.58043,297.35,0.38,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,275.09,1.04,N
60.38619,-121.58033,297.91,0.38,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,275.55,1.0,N
60.40791,-121.57272,298.39,0.38,0.59,2025-07-31,917,N20,VIIRS,n,2.0NRT,276.06,1.1,N
61.24857,-110.18213,333.0,0.5,0.41,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.29,2.16,N
61.25227,-110.18055,305.71,0.5,0.41,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.95,2.16,N
61.25495,-110.20834,296.66,0.5,0.41,2025-07-31,917,N20,VIIRS,n,2.0NRT,284.28,0.48,N
61.25508,-110.16972,296.81,0.5,0.41,2025-07-31,917,N20,VIIRS,n,2.0NRT,284.39,0.68,N
61.25597,-110.17897,297.98,0.5,0.41,2025-07-31,917,N20,VIIRS,n,2.0NRT,284.85,0.68,N
61.25954,-110.21604,296.56,0.5,0.41,2025-07-31,917,N20,VIIRS,n,2.0NRT,284.21,0.54,N
61.27808,-110.20816,300.68,0.5,0.41,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.35,1.28,N
61.28178,-110.20659,313.13,0.5,0.41,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.64,1.65,N
61.30675,-110.22508,299.67,0.5,0.41,2025-07-31,917,N20,VIIRS,n,2.0NRT,284.96,1.3,N
61.31326,-110.21263,303.59,0.5,0.41,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.65,1.26,N
61.35395,-117.61436,337.28,0.56,0.52,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.9,6.97,N
